Client_ID,Applied,Approved,Total_Tradelines_6m_In,Total_Tradelines_1y_In,Total_Tradelines_2y_In,Max_Trade_3m_Out,Total_Enquiry_6m_In,Total_Enquiry_1y_In,Total_Enquiry_2y_In,Target,Approval_Rate,Enquiry_Intensity,Tradeline_Growth,Debt_Pressure,Behavioral_Risk_Score,Risk_Segment
118454,4,0,3.0,27,27,2250,9.0,9.0,9,0,0.0,1.0,-3.75,562.5,0.42523188769115067,Medium
118455,2,2,12.0,27,27,13086,7.0,13.0,25,1,1.0,0.5384615384615384,5.25,1006.6153846153846,0.403808068341786,Medium
118456,3,2,10.0,10,32,3707,1.0,15.0,15,1,0.6666666666666666,0.06666666666666667,2.0,337.0,0.19021319044037768,Low
118457,2,2,5.0,8,14,19463,8.0,13.0,13,1,1.0,0.6153846153846154,1.5,3243.8333333333335,0.4147555483776968,Medium
118458,3,3,9.0,9,29,15462,3.0,10.0,29,1,1.0,0.3,1.75,1546.2,0.28472765382579873,Low
118459,1,0,19.0,28,28,3613,6.0,11.0,21,0,0.0,0.5454545454545454,12.0,180.65,0.486085019789269,High
118460,4,2,8.0,8,24,8044,1.0,17.0,19,1,0.5,0.058823529411764705,2.0,893.7777777777778,0.19690403033724002,Low
118461,0,0,0.0,24,36,12278,8.0,13.0,28,0,0.0,0.6153846153846154,-9.0,12278.0,0.4199068672824627,Medium
118462,4,0,5.0,20,20,17732,11.0,11.0,11,0,0.0,1.0,0.0,2955.3333333333335,0.5173057505361968,High
118463,1,0,1.0,7,11,11946,10.0,22.0,25,0,0.0,0.45454545454545453,-1.75,5973.0,0.36161514872971373,Medium
118464,0,0,9.0,29,29,16454,12.0,13.0,13,0,0.0,0.9230769230769231,1.75,1645.4,0.49407785405591875,High
118465,4,2,16.0,16,16,10687,4.0,24.0,24,1,0.5,0.16666666666666666,12.0,628.6470588235294,0.36730960099423743,Medium
118466,1,1,12.0,22,38,16113,8.0,10.0,27,1,1.0,0.8,2.5,1239.4615384615386,0.4566845818522303,High
118467,0,0,12.0,22,34,14105,4.0,9.0,9,0,0.0,0.4444444444444444,3.5,1085.0,0.34947349423878626,Medium
118468,0,0,5.0,14,21,1137,2.0,15.0,15,0,0.0,0.13333333333333333,-0.25,189.5,0.17872030027018745,Low
118469,2,2,8.0,28,39,17280,10.0,10.0,10,1,1.0,1.0,-1.75,1920.0,0.47569705579231786,High
118470,0,0,16.0,25,34,10643,1.0,19.0,19,0,0.0,0.05263157894736842,7.5,626.0588235294117,0.2667546488783266,Low
118471,4,2,8.0,8,21,6932,10.0,12.0,22,1,0.5,0.8333333333333334,2.75,770.2222222222222,0.463425693806115,High
118472,1,1,6.0,22,35,12933,0.0,24.0,24,1,1.0,0.0,-2.75,1847.5714285714287,0.12726436191590365,Low
118473,2,2,4.0,22,22,6962,14.0,14.0,16,1,1.0,1.0,-1.5,1392.4,0.47035169633157853,High
118474,0,0,15.0,27,37,7745,9.0,9.0,32,0,0.0,1.0,5.75,484.0625,0.5558654355031892,High
118476,3,1,13.0,29,39,16554,10.0,10.0,24,1,0.3333333333333333,1.0,3.25,1182.4285714285713,0.532814744515672,High
118477,0,0,13.0,14,14,14500,4.0,22.0,23,0,0.0,0.18181818181818182,9.5,1035.7142857142858,0.34444104630084826,Medium
118479,1,1,3.0,14,23,16632,10.0,10.0,22,1,1.0,1.0,-2.75,4158.0,0.4992110247625414,High
118480,4,3,1.0,14,36,2899,3.0,22.0,22,1,0.75,0.13636363636363635,-8.0,1449.5,0.0931494216418383,Low
118482,0,0,3.0,21,21,9320,7.0,21.0,21,0,0.0,0.3333333333333333,-2.25,2330.0,0.2533825659452383,Low
118483,0,0,15.0,24,33,9696,3.0,20.0,29,0,0.0,0.15,6.75,606.0,0.28845888693908245,Low
118484,3,3,9.0,27,27,7068,6.0,6.0,28,1,1.0,1.0,2.25,706.8,0.5109768530124509,High
118485,2,2,0.0,6,18,7287,5.0,17.0,30,1,1.0,0.29411764705882354,-4.5,7287.0,0.29190515953184987,Low
118486,4,1,15.0,15,23,1727,4.0,18.0,18,1,0.25,0.2222222222222222,9.25,107.9375,0.33893125075438935,Medium
118487,4,3,4.0,8,16,14109,1.0,23.0,23,1,0.75,0.043478260869565216,0.0,2821.8,0.19623347811554237,Low
118488,0,0,10.0,19,19,8991,14.0,14.0,25,0,0.0,1.0,5.25,817.3636363636364,0.5544913284258984,High
118489,3,0,14.0,14,34,5565,11.0,21.0,23,0,0.0,0.5238095238095238,5.5,371.0,0.39177348322967526,Medium
118490,1,0,6.0,6,36,6791,13.0,13.0,20,0,0.0,1.0,-3.0,970.1428571428571,0.44246133712948704,Medium
118491,3,2,8.0,27,27,19170,14.0,15.0,15,1,0.6666666666666666,0.9333333333333333,1.25,2130.0,0.49865115177850194,High
118492,3,0,13.0,15,16,11683,2.0,12.0,12,0,0.0,0.16666666666666666,9.0,834.5,0.32908327762457873,Medium
118493,4,4,8.0,8,22,9638,11.0,12.0,29,1,1.0,0.9166666666666666,2.5,1070.888888888889,0.49275617902936775,High
118494,4,0,0.0,24,24,16499,7.0,11.0,24,0,0.0,0.6363636363636364,-6.0,16499.0,0.539110536931106,High
118495,3,2,6.0,18,18,13667,6.0,6.0,6,1,0.6666666666666666,1.0,1.5,1952.4285714285713,0.521377911279829,High
118496,3,1,18.0,19,34,16085,12.0,12.0,12,1,0.3333333333333333,1.0,9.5,846.578947368421,0.6140073707813446,High
118497,1,1,13.0,14,29,16689,2.0,23.0,23,1,1.0,0.08695652173913043,5.75,1192.0714285714287,0.2633502981196911,Low
118498,1,1,18.0,18,34,12888,2.0,23.0,23,1,1.0,0.08695652173913043,9.5,678.3157894736842,0.3068474254014201,Low
118499,0,0,17.0,17,17,9692,10.0,16.0,20,0,0.0,0.625,12.75,538.4444444444445,0.5289965228452318,High
118500,3,1,8.0,13,13,3892,4.0,4.0,20,1,0.3333333333333333,1.0,4.75,432.44444444444446,0.5411138733368616,High
118502,2,1,6.0,26,26,5412,5.0,7.0,8,1,0.5,0.7142857142857143,-0.5,773.1428571428571,0.3786530767149343,Medium
118503,1,1,11.0,27,27,8573,13.0,13.0,28,1,1.0,1.0,4.25,714.4166666666666,0.53888192529456,High
118504,0,0,12.0,20,22,10021,10.0,13.0,15,0,0.0,0.7692307692307693,6.5,770.8461538461538,0.49415193330805013,High
118505,1,1,3.0,8,33,13685,2.0,14.0,23,1,1.0,0.14285714285714285,-5.25,3421.25,0.1664614893337631,Low
118506,1,1,1.0,23,30,11015,9.0,23.0,23,1,1.0,0.391304347826087,-6.5,5507.5,0.26678283001684583,Low
118507,3,2,15.0,15,33,8131,12.0,16.0,16,1,0.6666666666666666,0.75,6.75,508.1875,0.4868241831703852,High
118508,3,3,0.0,14,14,13493,8.0,10.0,15,1,1.0,0.8,-3.5,13493.0,0.5781400587727362,High
118509,3,0,8.0,26,37,1968,8.0,8.0,13,0,0.0,1.0,-1.25,218.66666666666666,0.4542077518732069,Medium
118510,3,3,5.0,23,36,12047,2.0,3.0,12,1,1.0,0.6666666666666666,-4.0,2007.8333333333333,0.33480387036572795,Medium
118511,0,0,9.0,25,36,5890,8.0,19.0,19,0,0.0,0.42105263157894735,0.0,589.0,0.2847756494834479,Low
118512,4,0,12.0,29,29,13455,2.0,10.0,18,0,0.0,0.2,4.75,1035.0,0.28451749254895403,Low
118513,4,2,19.0,19,21,1502,6.0,22.0,22,1,0.5,0.2727272727272727,13.75,75.1,0.4177174667203496,Medium
118514,0,0,18.0,18,18,11976,3.0,20.0,20,0,0.0,0.15,13.5,630.3157894736842,0.38261526764391546,Medium
118515,2,2,15.0,15,39,5694,7.0,12.0,22,1,1.0,0.5833333333333334,5.25,355.875,0.4078897523745857,Medium
118516,0,0,4.0,17,17,14924,2.0,21.0,24,0,0.0,0.09523809523809523,-0.25,2984.8,0.21273869211760912,Low
118517,0,0,14.0,28,38,5114,10.0,18.0,24,0,0.0,0.5555555555555556,4.5,340.93333333333334,0.38796411195602726,Medium
118518,3,0,8.0,24,38,18554,6.0,13.0,24,0,0.0,0.46153846153846156,-1.5,2061.5555555555557,0.3020478636406814,Low
118519,4,4,8.0,21,34,1166,4.0,6.0,11,1,1.0,0.6666666666666666,-0.5,129.55555555555554,0.35202402672163263,Medium
118520,3,1,4.0,13,36,12900,2.0,10.0,22,1,0.3333333333333333,0.2,-5.0,2580.0,0.17492183365365865,Low
118521,1,1,14.0,28,28,1068,7.0,7.0,32,1,1.0,1.0,7.0,71.2,0.5663265299016741,High
118522,2,2,2.0,16,21,16106,9.0,9.0,23,1,1.0,1.0,-3.25,5368.666666666667,0.5125000000000001,High
118523,3,3,13.0,13,32,3588,14.0,23.0,23,1,1.0,0.6086956521739131,5.0,256.2857142857143,0.41120723790804287,Medium
118524,3,0,11.0,26,38,19915,5.0,16.0,29,0,0.0,0.3125,1.5,1659.5833333333333,0.2873170315590095,Low
118525,2,2,15.0,29,38,11688,14.0,20.0,25,1,1.0,0.7,5.5,730.5,0.45651183114676464,High
118526,2,2,17.0,17,33,12101,14.0,16.0,21,1,1.0,0.875,8.75,672.2777777777778,0.5590110071214358,High
118527,2,2,19.0,22,38,1101,2.0,22.0,22,1,1.0,0.09090909090909091,9.5,55.05,0.29774854017740704,Low
118528,3,3,4.0,22,36,16278,9.0,13.0,25,1,1.0,0.6923076923076923,-5.0,3255.6,0.3503154481447914,Medium
118529,4,4,1.0,22,34,11049,1.0,5.0,28,1,1.0,0.2,-7.5,5524.5,0.18940993983454502,Low
118530,1,0,13.0,25,33,6115,8.0,8.0,10,0,0.0,1.0,4.75,436.7857142857143,0.5411864273577734,High
118531,0,0,8.0,23,32,8171,12.0,16.0,16,0,0.0,0.75,0.0,907.8888888888889,0.39975424315014435,Medium
118532,1,1,4.0,8,35,2847,8.0,8.0,13,1,1.0,1.0,-4.75,569.4,0.41145831592434745,Medium
118533,1,1,3.0,5,26,7045,8.0,8.0,24,1,1.0,1.0,-3.5,1761.25,0.4487383707974708,Medium
118534,1,1,3.0,17,31,18431,5.0,21.0,21,1,1.0,0.23809523809523808,-4.75,4607.75,0.22498149673506906,Low
118535,1,1,6.0,7,29,17194,7.0,8.0,9,1,1.0,0.875,-1.25,2456.285714285714,0.4499375763508378,Medium
118536,3,0,6.0,28,35,14682,10.0,10.0,10,0,0.0,1.0,-2.75,2097.4285714285716,0.46477346432849065,High
118537,2,2,2.0,6,37,11021,5.0,16.0,16,1,1.0,0.3125,-7.25,3673.6666666666665,0.19944987604802092,Low
118538,0,0,4.0,7,37,17863,8.0,17.0,17,0,0.0,0.47058823529411764,-5.25,3572.6,0.27823464281676574,Low
118539,1,1,13.0,13,33,3251,7.0,9.0,10,1,1.0,0.7777777777777778,4.75,232.21428571428572,0.4636934274280727,High
118540,3,2,12.0,16,20,18797,3.0,23.0,23,1,0.6666666666666666,0.13043478260869565,7.0,1445.923076923077,0.29944669061118373,Low
118541,1,0,9.0,27,32,11082,11.0,17.0,17,0,0.0,0.6470588235294118,1.0,1108.2,0.38267713131045017,Medium
118542,1,1,12.0,16,30,3409,6.0,13.0,33,1,1.0,0.46153846153846156,4.5,262.2307692307692,0.3553097540672748,Medium
118543,1,1,17.0,17,20,18100,12.0,14.0,27,1,1.0,0.8571428571428571,12.0,1005.5555555555555,0.6037674620417789,High
118544,2,2,10.0,11,11,14164,11.0,11.0,11,1,1.0,1.0,7.25,1287.6363636363637,0.5901285985956329,High
118545,3,3,11.0,17,36,1260,3.0,13.0,29,1,1.0,0.23076923076923078,2.0,105.0,0.2410367158189294,Low
118546,4,1,15.0,15,33,12584,2.0,20.0,27,1,0.25,0.1,6.75,786.5,0.2748088493356731,Low
118547,1,1,8.0,8,14,6088,1.0,11.0,13,1,1.0,0.09090909090909091,4.5,676.4444444444445,0.23868922892331015,Low
118548,1,1,0.0,25,39,13165,4.0,18.0,18,1,1.0,0.2222222222222222,-9.75,13165.0,0.2932601691689182,Low
118549,2,1,2.0,12,35,1557,11.0,20.0,34,1,0.5,0.55,-6.75,519.0,0.2328382217765522,Low
118550,2,2,10.0,23,23,19977,2.0,10.0,23,1,1.0,0.2,4.25,1816.090909090909,0.2906271286441755,Low
118551,3,3,3.0,23,23,18135,6.0,9.0,15,1,1.0,0.6666666666666666,-2.75,4533.75,0.3943796830171862,Medium
118552,2,2,18.0,18,24,10844,2.0,11.0,22,1,1.0,0.18181818181818182,12.0,570.7368421052631,0.3713922742286104,Medium
118553,1,1,16.0,17,28,6599,6.0,11.0,24,1,1.0,0.5454545454545454,9.0,388.1764705882353,0.4478866654914205,Medium
118554,3,1,13.0,13,23,14480,2.0,11.0,27,1,0.3333333333333333,0.18181818181818182,7.25,1034.2857142857142,0.3131671711202922,Low
118555,4,3,7.0,25,33,8317,4.0,23.0,23,1,0.75,0.17391304347826086,-1.25,1039.625,0.1925658029387579,Low
118556,0,0,4.0,8,13,11228,11.0,21.0,21,0,0.0,0.5238095238095238,0.75,2245.6,0.3571307504367169,Medium
118557,4,0,17.0,17,21,3699,14.0,14.0,14,0,0.0,1.0,11.75,205.5,0.6345432578479707,High
118558,1,1,7.0,12,24,10892,4.0,18.0,30,1,1.0,0.2222222222222222,1.0,1361.5,0.24529823913911405,Low
118559,2,2,11.0,24,32,19820,1.0,10.0,30,1,1.0,0.1,3.0,1651.6666666666667,0.23718472326676135,Low
118560,3,1,5.0,20,28,7787,12.0,22.0,22,1,0.3333333333333333,0.5454545454545454,-2.0,1297.8333333333333,0.31031164300310704,Low
118561,2,1,1.0,7,12,5061,5.0,13.0,25,1,0.5,0.38461538461538464,-2.0,2530.5,0.27729968685251966,Low
118562,2,2,1.0,18,27,10912,9.0,20.0,23,1,1.0,0.45,-5.75,5456.0,0.29590401381577114,Low
118563,3,1,3.0,8,15,9326,12.0,13.0,29,1,0.3333333333333333,0.9230769230769231,-0.75,2331.5,0.47082216479935207,High
118564,1,1,7.0,23,23,2796,7.0,19.0,22,1,1.0,0.3684210526315789,1.25,349.5,0.2805902269252139,Low
118565,3,3,5.0,19,19,17416,14.0,14.0,16,1,1.0,1.0,0.25,2902.6666666666665,0.5198977744352525,High
118566,0,0,11.0,15,15,1010,6.0,8.0,24,0,0.0,0.75,7.25,84.16666666666667,0.48668212584607673,High
118567,0,0,4.0,9,22,9805,12.0,17.0,17,0,0.0,0.7058823529411765,-1.5,1961.0,0.3818152800102242,Medium
118568,0,0,2.0,8,13,3036,10.0,13.0,33,0,0.0,0.7692307692307693,-1.25,1012.0,0.390543358552258,Medium
118569,2,0,4.0,17,37,1742,1.0,13.0,13,0,0.0,0.07692307692307693,-5.25,348.4,0.09312807335557398,Low
118570,0,0,10.0,23,30,5997,5.0,17.0,18,0,0.0,0.29411764705882354,2.5,545.1818181818181,0.27645389329717923,Low
118571,1,0,15.0,25,25,15895,1.0,15.0,15,0,0.0,0.06666666666666667,8.75,993.4375,0.29493398512576247,Low
118572,3,3,8.0,10,30,14467,12.0,15.0,22,1,1.0,0.8,0.5,1607.4444444444443,0.4350567648997707,Medium
118573,4,1,18.0,20,20,11446,4.0,11.0,13,1,0.25,0.36363636363636365,13.0,602.421052631579,0.4464167500965241,Medium
118574,3,3,14.0,28,28,12472,11.0,11.0,11,1,1.0,1.0,7.0,831.4666666666667,0.5790325826578647,High
118575,4,4,14.0,21,28,6342,10.0,20.0,26,1,1.0,0.5,7.0,422.8,0.40553602267346306,Medium
118576,0,0,2.0,9,15,10598,2.0,19.0,20,0,0.0,0.10526315789473684,-1.75,3532.6666666666665,0.20440333724760637,Low
118577,3,2,17.0,17,25,14498,14.0,24.0,24,1,0.6666666666666666,0.5833333333333334,10.75,805.4444444444445,0.4917921274244914,High
118578,0,0,13.0,13,19,16663,3.0,17.0,22,0,0.0,0.17647058823529413,8.25,1190.2142857142858,0.3278795047725784,Medium
118579,2,2,9.0,12,25,5260,12.0,12.0,12,1,1.0,1.0,2.75,526.0,0.5148996546057213,High
118580,1,1,10.0,28,28,3543,7.0,9.0,19,1,1.0,0.7777777777777778,3.0,322.09090909090907,0.4408899463001368,Medium
118581,3,2,19.0,19,23,1041,9.0,12.0,34,1,0.6666666666666666,0.75,13.25,52.05,0.5694787053285424,High
118582,3,2,8.0,16,23,2774,8.0,15.0,15,1,0.6666666666666666,0.5333333333333333,2.25,308.22222222222223,0.348760015969843,Medium
118583,0,0,18.0,20,24,12718,1.0,11.0,31,0,0.0,0.09090909090909091,12.0,669.3684210526316,0.3427376366547079,Medium
118584,1,1,14.0,17,31,13804,13.0,23.0,23,1,1.0,0.5652173913043478,6.25,920.2666666666667,0.42517246098267814,Medium
118585,3,1,15.0,24,30,8771,1.0,5.0,17,1,0.3333333333333333,0.2,7.5,548.1875,0.31457602155928804,Low
118586,4,0,10.0,16,16,10227,3.0,3.0,28,0,0.0,1.0,6.0,929.7272727272727,0.5667858865668467,High
118587,2,1,14.0,14,14,5788,10.0,20.0,30,1,0.5,0.5,10.5,385.8666666666667,0.45352988078326506,Medium
118588,3,3,12.0,26,26,10599,9.0,14.0,14,1,1.0,0.6428571428571429,5.5,815.3076923076923,0.4388815713756175,Medium
118589,2,2,9.0,12,12,13864,9.0,9.0,27,1,1.0,1.0,6.0,1386.4,0.5744180872399097,High
118590,2,2,12.0,12,37,12232,3.0,10.0,17,1,1.0,0.3,2.75,940.9230769230769,0.288500775637276,Low
118592,0,0,8.0,8,14,3112,14.0,14.0,14,0,0.0,1.0,4.5,345.77777777777777,0.5361932234942388,High
118593,1,1,0.0,10,13,18359,0.0,20.0,31,1,1.0,0.0,-3.25,18359.0,0.3962692543383193,Medium
118594,1,1,8.0,8,39,17960,8.0,12.0,24,1,1.0,0.6666666666666666,-1.75,1995.5555555555557,0.3658486764528379,Medium
118595,1,1,3.0,18,34,3320,9.0,21.0,21,1,1.0,0.42857142857142855,-5.5,830.0,0.21492076921852554,Low
118596,1,1,7.0,18,18,11922,14.0,14.0,14,1,1.0,1.0,2.5,1490.25,0.5275425823793208,High
118597,4,1,6.0,20,20,16596,0.0,20.0,20,1,0.25,0.0,1.0,2370.8571428571427,0.18809317388691918,Low
118598,0,0,14.0,14,14,8602,13.0,13.0,15,0,0.0,1.0,10.5,573.4666666666667,0.6233318361605527,High
118599,2,2,8.0,8,25,8259,2.0,14.0,14,1,1.0,0.14285714285714285,1.75,917.6666666666666,0.22184225867166452,Low
118601,0,0,8.0,20,20,9096,0.0,16.0,20,0,0.0,0.0,3.0,1010.6666666666666,0.19313859641792708,Low
118602,1,1,5.0,10,16,6414,12.0,22.0,25,1,1.0,0.5454545454545454,1.0,1069.0,0.34815390366436993,Medium
118603,0,0,14.0,14,27,9147,11.0,11.0,13,0,0.0,1.0,7.25,609.8,0.5788001726971393,High
118604,3,2,16.0,20,29,5578,1.0,7.0,31,1,0.6666666666666666,0.14285714285714285,8.75,328.11764705882354,0.30921156839103986,Low
118605,1,1,10.0,11,31,18826,13.0,13.0,13,1,1.0,1.0,2.25,1711.4545454545455,0.5277672690808816,High
118606,2,1,9.0,23,23,13901,1.0,17.0,29,1,0.5,0.058823529411764705,3.25,1390.1,0.22255998931702703,Low
118607,0,0,18.0,18,25,3957,9.0,18.0,18,0,0.0,0.5,11.75,208.26315789473685,0.46792277080685335,High
118608,2,2,8.0,16,16,16547,12.0,20.0,20,1,1.0,0.6,4.0,1838.5555555555557,0.42086368299861654,Medium
118609,2,0,6.0,19,34,5962,7.0,8.0,26,0,0.0,0.875,-2.5,851.7142857142857,0.405759862439168,Medium
118610,4,0,15.0,15,31,13969,13.0,13.0,18,0,0.0,1.0,7.25,873.0625,0.5831999805019359,High
118612,3,0,15.0,20,20,15101,5.0,23.0,23,0,0.0,0.21739130434782608,10.0,943.8125,0.36170727804602754,Medium
118613,4,0,13.0,14,25,11157,6.0,11.0,12,0,0.0,0.5454545454545454,6.75,796.9285714285714,0.4234679866385808,Medium
118614,2,1,16.0,28,32,4197,13.0,13.0,26,1,0.5,1.0,8.0,246.88235294117646,0.5831515323184508,High
118615,3,3,11.0,21,21,11002,13.0,17.0,27,1,1.0,0.7647058823529411,5.75,916.8333333333334,0.4846668002038285,High
118616,2,1,17.0,17,25,11270,13.0,23.0,27,1,0.5,0.5652173913043478,10.75,626.1111111111111,0.4827563490823597,High
118618,3,0,10.0,20,22,2768,2.0,19.0,19,0,0.0,0.10526315789473684,4.5,251.63636363636363,0.23637425917685118,Low
118619,3,1,7.0,14,14,12690,12.0,22.0,30,1,0.3333333333333333,0.5454545454545454,3.5,1586.25,0.39152073188642494,Medium
118620,0,0,5.0,8,10,4249,12.0,12.0,20,0,0.0,1.0,2.5,708.1666666666666,0.5144719158240717,High
118621,3,3,8.0,9,28,18448,13.0,20.0,20,1,1.0,0.65,1.0,2049.777777777778,0.399393761083721,Medium
118622,0,0,3.0,26,26,18070,6.0,15.0,16,0,0.0,0.4,-3.5,4517.5,0.2948025472828055,Low
118623,2,0,15.0,15,26,10790,13.0,19.0,19,0,0.0,0.6842105263157895,8.5,674.375,0.49197734376259855,High
118624,4,3,8.0,8,34,18564,12.0,12.0,12,1,0.75,1.0,-0.5,2062.6666666666665,0.4954425016016267,High
118625,3,1,6.0,7,38,13807,14.0,14.0,20,1,0.3333333333333333,1.0,-3.5,1972.4285714285713,0.4522677193631694,Medium
118626,1,1,8.0,8,38,9273,1.0,17.0,23,1,1.0,0.058823529411764705,-1.5,1030.3333333333333,0.15057512120750363,Low
118627,1,1,16.0,28,28,1557,3.0,23.0,23,1,1.0,0.13043478260869565,9.0,91.58823529411765,0.30458997617489014,Low
118629,4,3,18.0,18,33,17226,14.0,17.0,17,1,0.75,0.8235294117647058,9.75,906.6315789473684,0.5596597007870715,High
118630,3,2,0.0,26,26,2603,5.0,14.0,28,1,0.6666666666666666,0.35714285714285715,-6.5,2603.0,0.20685384310823018,Low
118631,4,3,11.0,12,24,12556,10.0,16.0,23,1,0.75,0.625,5.0,1046.3333333333333,0.4298457912035876,Medium
118632,1,1,0.0,21,34,18559,3.0,11.0,34,1,1.0,0.2727272727272727,-8.5,18559.0,0.4176042038585909,Medium
118633,3,2,17.0,29,38,5776,6.0,21.0,21,1,0.6666666666666666,0.2857142857142857,7.5,320.8888888888889,0.33934869336442414,Medium
118634,0,0,16.0,16,19,5900,1.0,10.0,12,0,0.0,0.1,11.25,347.05882352941177,0.32996463313327334,Medium
118635,4,3,9.0,18,35,13849,5.0,16.0,16,1,0.75,0.3125,0.25,1384.9,0.2653652405225481,Low
118636,4,1,3.0,18,34,19421,0.0,16.0,19,1,0.25,0.0,-5.5,4855.25,0.13933612573465923,Low
118637,2,1,17.0,19,21,15495,14.0,18.0,21,1,0.5,0.7777777777777778,11.75,860.8333333333334,0.5714215249343101,High
118638,3,2,18.0,18,33,15210,3.0,4.0,15,1,0.6666666666666666,0.75,9.75,800.5263157894736,0.5333765992444134,High
118639,4,4,0.0,7,16,1850,9.0,16.0,16,1,1.0,0.5625,-4.0,1850.0,0.29744383861173784,Low
118640,2,2,3.0,19,31,7676,7.0,7.0,34,1,1.0,1.0,-4.75,1919.0,0.43401367649926187,Medium
118641,4,2,0.0,15,32,1391,4.0,9.0,26,1,0.5,0.4444444444444444,-8.0,1391.0,0.1948653356916706,Low
118642,2,2,16.0,16,16,16331,14.0,14.0,33,1,1.0,1.0,12.0,960.6470588235294,0.650635970733242,High
118643,2,2,7.0,19,19,4825,11.0,12.0,32,1,1.0,0.9166666666666666,2.25,603.125,0.48146639369376903,High
118644,1,1,10.0,22,28,4272,1.0,24.0,32,1,1.0,0.041666666666666664,3.0,388.3636363636364,0.19662716726047136,Low
118645,1,0,18.0,24,37,9790,9.0,22.0,25,0,0.0,0.4090909090909091,8.75,515.2631578947369,0.40108385013865216,Medium
118646,0,0,8.0,28,28,15096,9.0,14.0,25,0,0.0,0.6428571428571429,1.0,1677.3333333333333,0.39078828385202163,Medium
118647,4,2,18.0,18,32,19117,1.0,11.0,24,1,0.5,0.09090909090909091,10.0,1006.1578947368421,0.3205884955224421,Medium
118648,4,2,18.0,18,20,1358,6.0,6.0,22,1,0.5,1.0,13.0,71.47368421052632,0.6496644372169665,High
118649,0,0,19.0,28,28,12212,13.0,13.0,13,0,0.0,1.0,12.0,610.6,0.644785765020473,High
118650,4,2,11.0,27,27,13975,6.0,11.0,11,1,0.5,0.5454545454545454,4.25,1164.5833333333333,0.3948902410922967,Medium
118651,3,3,16.0,16,23,18724,1.0,20.0,20,1,1.0,0.05,10.25,1101.4117647058824,0.3120162964492223,Low
118652,2,1,11.0,11,28,7672,4.0,4.0,8,1,0.5,1.0,4.0,639.3333333333334,0.5341548633742792,High
118653,2,2,10.0,10,23,1077,7.0,20.0,32,1,1.0,0.35,4.25,97.9090909090909,0.31191179784812273,Low
118654,4,4,9.0,19,33,19088,8.0,13.0,30,1,1.0,0.6153846153846154,0.75,1908.8,0.38202696839385236,Medium
118655,3,3,7.0,8,11,13091,8.0,8.0,8,1,1.0,1.0,4.25,1636.375,0.5542902704660037,High
118656,1,1,14.0,20,20,14418,2.0,5.0,14,1,1.0,0.4,9.0,961.2,0.4089785451658728,Medium
118657,4,4,9.0,26,26,14829,14.0,14.0,22,1,1.0,1.0,2.5,1482.9,0.52741974457536,High
118658,2,1,8.0,24,24,10964,11.0,24.0,24,1,0.5,0.4583333333333333,2.0,1218.2222222222222,0.3354962837618265,Medium
118659,3,1,5.0,8,11,3336,13.0,13.0,13,1,0.3333333333333333,1.0,2.25,556.0,0.508456588952954,High
118660,1,1,9.0,9,13,6224,12.0,23.0,23,1,1.0,0.5217391304347826,5.75,622.4,0.3987571286012379,Medium
118661,0,0,1.0,27,33,17508,6.0,18.0,18,0,0.0,0.3333333333333333,-7.25,8754.0,0.29130003342525274,Low
118662,0,0,10.0,22,22,2144,3.0,14.0,15,0,0.0,0.21428571428571427,4.5,194.9090909090909,0.2717670495920057,Low
118663,3,1,12.0,12,33,13844,8.0,10.0,22,1,0.3333333333333333,0.8,3.75,1064.923076923077,0.47112869686509695,High
118664,3,3,15.0,15,21,12905,7.0,10.0,10,1,1.0,0.7,9.75,806.5625,0.5168108130692738,High
118665,3,0,17.0,17,30,15203,8.0,10.0,10,0,0.0,0.8,9.5,844.6111111111111,0.5473078164025144,High
118666,3,1,6.0,15,24,16132,14.0,15.0,34,1,0.3333333333333333,0.9333333333333333,0.0,2304.5714285714284,0.48420758773134054,High
118667,0,0,7.0,10,31,5807,2.0,12.0,23,0,0.0,0.16666666666666666,-0.75,725.875,0.19185120191638116,Low
118668,2,2,6.0,26,26,12151,4.0,19.0,19,1,1.0,0.21052631578947367,-0.5,1735.857142857143,0.22682276139291155,Low
118669,3,1,10.0,13,15,3598,0.0,5.0,27,1,0.3333333333333333,0.0,6.25,327.09090909090907,0.22685313906171264,Low
118670,0,0,0.0,22,35,14829,13.0,20.0,20,0,0.0,0.65,-8.75,14829.0,0.4775514609620903,High
118671,0,0,6.0,9,30,1616,0.0,22.0,22,0,0.0,0.0,-1.5,230.85714285714286,0.11760593119172963,Low
118672,4,1,1.0,10,12,8160,10.0,18.0,23,1,0.25,0.5555555555555556,-2.0,4080.0,0.3601759584226995,Medium
118673,1,0,0.0,17,24,17367,10.0,10.0,19,0,0.0,1.0,-6.0,17367.0,0.674829217849085,High
118674,3,0,11.0,27,30,9733,9.0,9.0,32,0,0.0,1.0,3.5,811.0833333333334,0.5300808125121862,High
118675,3,3,7.0,26,34,8670,7.0,8.0,33,1,1.0,0.875,-1.5,1083.75,0.42352667752987383,Medium
118676,4,1,1.0,20,20,9350,7.0,16.0,26,1,0.25,0.4375,-4.0,4675.0,0.3029903414946659,Low
118677,0,0,16.0,16,23,1283,11.0,11.0,14,0,0.0,1.0,10.25,75.47058823529412,0.6115367915362017,High
